source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
fact_check,PolitiFact,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It’s AI-generated,"Tue, 21 Apr 2026 18:58:27 +0000",0,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It’s AI-generated,,Facebook posts - Facebook users shared a supposed video of Trump at Walter Reed hospital. It s AI-generated,0.0,neutral,unknown,unknown,
fact_check,PolitiFact,Democratic National Committee - Would Trump’s proposed military budget be the largest increase since WWII?,"Mon, 20 Apr 2026 20:03:18 +0000",0,Democratic National Committee - Would Trump’s proposed military budget be the largest increase since WWII?,,Democratic National Committee - Would Trump s proposed military budget be the largest increase since WWII?,-0.1,negative,unknown,unknown,
fact_check,PolitiFact,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship","Mon, 20 Apr 2026 17:29:46 +0000",0,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship",,"Social Media - This video shows a 2025 oil tankers collision, not a 2026 US strike on Iranian cargo ship",0.03333333333333333,neutral,unknown,unknown,
fact_check,PolitiFact,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,"Fri, 17 Apr 2026 16:59:15 +0000",0,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,,Restoration of America - SAVE America Act ad cites voter ID poll from before bill and misleads on international policies,0.0,neutral,unknown,unknown,
fact_check,PolitiFact,"Donald Trump - Thom Tillis is retiring, but he hasn’t left the Senate yet. Fact-checking Trump","Wed, 15 Apr 2026 20:10:42 +0000",0,"Donald Trump - Thom Tillis is retiring, but he hasn’t left the Senate yet. Fact-checking Trump",,"Donald Trump - Thom Tillis is retiring, but he hasn t left the Senate yet. Fact-checking Trump",0.0,neutral,unknown,unknown,
fact_check,PolitiFact,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.","Tue, 14 Apr 2026 21:09:29 +0000",0,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.",,"Byron Donalds - Was the US Navy created to take on pirates, as Byron Donalds said? It was a big reason.",0.0,neutral,unknown,unknown,
fact_check,PolitiFact,Brandon Gill - Would Florida US Rep. Maria Salazar’s ‘Dignity Act’ grant mass amnesty to immigrants?,"Mon, 13 Apr 2026 21:32:02 +0000",0,Brandon Gill - Would Florida US Rep. Maria Salazar’s ‘Dignity Act’ grant mass amnesty to immigrants?,,Brandon Gill - Would Florida US Rep. Maria Salazar s Dignity Act grant mass amnesty to immigrants?,0.0,neutral,unknown,unknown,
fact_check,PolitiFact,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump’s statement","Mon, 13 Apr 2026 20:13:29 +0000",0,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump’s statement",,"Donald Trump - No, Pope Leo XIV does not support nuclear weapons in Iran, or anywhere, despite Trump s statement",0.0,neutral,unknown,unknown,
fact_check,FactCheck.org,"During an April 17 congressional hearing, Health and Human Services Secretary Robert F. Kennedy Jr. called for retraction of a new Danish study that didn't find a link between Tylenol and autism, repeatedly calling it “garbage” and baselessly suggesting that it was industry-generated and “fraudulent.” 
 The post  RFK Jr.&#8217;s Unsupported Claims About Tylenol-Autism Study He Called &#8216;Garbage&#8217;  appeared first on  FactCheck.org .","Thu, 30 Apr 2026 21:09:20 +0000",0,RFK Jr.’s Unsupported Claims About Tylenol-Autism Study He Called ‘Garbage’,,"During an April 17 congressional hearing, Health and Human Services Secretary Robert F. Kennedy Jr. called for retraction of a new Danish study that didn't find a link between Tylenol and autism, repeatedly calling it garbage and baselessly suggesting that it was industry-generated and fraudulent. The post RFK Jr. 8217 s Unsupported Claims About Tylenol-Autism Study He Called 8216 Garbage 8217 appeared first on FactCheck.org .",0.12878787878787878,positive,unknown,unknown,
fact_check,FactCheck.org,"A federal indictment against former FBI Director James Comey hinges on the meaning of ""86."" The Department of Justice said it indicates a threat of physical harm, while the more common dictionary definition is to throw out or get rid of something.  
 The post  Definition of ‘86’ at the Heart of Comey Indictment  appeared first on  FactCheck.org .","Thu, 30 Apr 2026 20:14:36 +0000",0,Definition of ‘86’ at the Heart of Comey Indictment,,"A federal indictment against former FBI Director James Comey hinges on the meaning of 86. The Department of Justice said it indicates a threat of physical harm, while the more common dictionary definition is to throw out or get rid of something. The post Definition of 86 at the Heart of Comey Indictment appeared first on FactCheck.org .",0.09,positive,unknown,unknown,
fact_check,FactCheck.org,"Two days after an armed man tried to enter the White House Correspondents’ Association dinner, White House Press Secretary Karoline Leavitt cited rhetoric from Democrats that she said is “inspiring violence” against President Donald Trump and other Republicans. But several of the statements she quoted were stripped of their original context, a point that House Democratic Leader Hakeem Jeffries made in a rebuttal. 
 The post  Providing Context for Leavitt&#8217;s Examples of &#8216;Violent Rhetoric&#8217;  appeared first on  FactCheck.org .","Wed, 29 Apr 2026 20:48:11 +0000",0,Providing Context for Leavitt’s Examples of ‘Violent Rhetoric’,,"Two days after an armed man tried to enter the White House Correspondents Association dinner, White House Press Secretary Karoline Leavitt cited rhetoric from Democrats that she said is inspiring violence against President Donald Trump and other Republicans. But several of the statements she quoted were stripped of their original context, a point that House Democratic Leader Hakeem Jeffries made in a rebuttal. The post Providing Context for Leavitt 8217 s Examples of 8216 Violent Rhetoric 8217 appeared first on FactCheck.org .",0.024999999999999994,neutral,unknown,unknown,
fact_check,FactCheck.org,"FactCheck.org has won a National Headliner Award for online beat reporting of government and political coverage. Our series on “How Project 2025 Has Unfolded Under Trump” won first place in that category. 
 The post  Project 2025 Series Wins National Headliner Award  appeared first on  FactCheck.org .","Tue, 28 Apr 2026 18:25:21 +0000",0,Project 2025 Series Wins National Headliner Award,,FactCheck.org has won a National Headliner Award for online beat reporting of government and political coverage. Our series on How Project 2025 Has Unfolded Under Trump won first place in that category. The post Project 2025 Series Wins National Headliner Award appeared first on FactCheck.org .,0.2,positive,unknown,unknown,
fact_check,FactCheck.org,"It’s a common, misleading refrain in anti-vaccine circles: Childhood vaccines may be unsafe because few if any have been tested in placebo-controlled trials before being approved. But that claim misunderstands the vaccine safety testing process and takes advantage of a narrow definition of a placebo, scientists told us. 
 The post  The Persistent Misleading Claim That Vaccines Aren’t Properly Tested for Safety  appeared first on  FactCheck.org .","Mon, 27 Apr 2026 21:18:01 +0000",0,The Persistent Misleading Claim That Vaccines Aren’t Properly Tested for Safety,,"It s a common, misleading refrain in anti-vaccine circles Childhood vaccines may be unsafe because few if any have been tested in placebo-controlled trials before being approved. But that claim misunderstands the vaccine safety testing process and takes advantage of a narrow definition of a placebo, scientists told us. The post The Persistent Misleading Claim That Vaccines Aren t Properly Tested for Safety appeared first on FactCheck.org .",-0.09,negative,unknown,unknown,
fact_check,FactCheck.org,"Our first quarterly update of various economic and social indicators under Trump's second term as president.  
 The post  Trump&#8217;s Numbers, April 2026 Update  appeared first on  FactCheck.org .","Thu, 23 Apr 2026 21:06:16 +0000",0,"Trump’s Numbers, April 2026 Update",,"Our first quarterly update of various economic and social indicators under Trump's second term as president. The post Trump 8217 s Numbers, April 2026 Update appeared first on FactCheck.org .",0.12222222222222223,positive,unknown,unknown,
fact_check,FactCheck.org,"We're honored to have won the 2026 Webby People’s Voice Award in the category for Websites and Mobile Sites: News &#038; Politics. Thank you to our loyal readers and social media followers who voted for us. 
 The post  We Won a Webby People&#8217;s Voice Award  appeared first on  FactCheck.org .","Tue, 21 Apr 2026 18:14:36 +0000",0,We Won a Webby People’s Voice Award,,We're honored to have won the 2026 Webby People s Voice Award in the category for Websites and Mobile Sites News 038 Politics. Thank you to our loyal readers and social media followers who voted for us. The post We Won a Webby People 8217 s Voice Award appeared first on FactCheck.org .,0.20555555555555557,positive,unknown,unknown,
fact_check,FactCheck.org,"Q: How real is birth tourism? 
 A:&#160;The government doesn&#8217;t provide estimates of the extent of so-called birth tourism &#8212; pregnant women coming to the U.S. on tourism visas in order to obtain birthright U.S. citizenship for their newborn child. One outside group has estimated it may be more than 20,000 births per year. Some argue it&#8217;s not common enough to justify upending longstanding birthright citizenship policies. 
    
 FULL ANSWER 
 As the reader who asked us about this noted, 
 The post  What Do We Know About &#8216;Birth Tourism&#8217;?  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 22:32:30 +0000",0,What Do We Know About ‘Birth Tourism’?,,"Q How real is birth tourism? A 160 The government doesn 8217 t provide estimates of the extent of so-called birth tourism 8212 pregnant women coming to the U.S. on tourism visas in order to obtain birthright U.S. citizenship for their newborn child. One outside group has estimated it may be more than 20,000 births per year. Some argue it 8217 s not common enough to justify upending longstanding birthright citizenship policies. FULL ANSWER As the reader who asked us about this noted, The post What Do We Know About 8216 Birth Tourism 8217 ? appeared first on FactCheck.org .",0.22291666666666665,positive,unknown,unknown,
fact_check,FactCheck.org,"Elon Musk this week amplified an unfounded claim, based on a distortion of vaccine safety monitoring data, that COVID-19 vaccines killed tens of thousands of people in Germany. The vaccines saved millions of lives worldwide during a deadly pandemic, and serious side effects or deaths from vaccination are rare. 
 The post  Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 21:36:50 +0000",0,Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine,,"Elon Musk this week amplified an unfounded claim, based on a distortion of vaccine safety monitoring data, that COVID-19 vaccines killed tens of thousands of people in Germany. The vaccines saved millions of lives worldwide during a deadly pandemic, and serious side effects or deaths from vaccination are rare. The post Elon Musk Amplifies Baseless Claim About COVID-19 Vaccine appeared first on FactCheck.org .",-0.03666666666666668,neutral,unknown,unknown,
fact_check,FactCheck.org,"An online ad attacks Rep. Seth Moulton, a Democratic candidate for U.S. Senate in Massachusetts, for not being sufficiently progressive because of past policy positions. But it also misleadingly claims that Moulton, a critic of U.S. Immigration and Customs Enforcement, ""thanked ICE as they were terrorizing our communities and then killed citizens."" 
 The post  An Attack Over ICE in the Massachusetts Democratic Senate Race  appeared first on  FactCheck.org .","Thu, 16 Apr 2026 18:44:11 +0000",0,An Attack Over ICE in the Massachusetts Democratic Senate Race,,"An online ad attacks Rep. Seth Moulton, a Democratic candidate for U.S. Senate in Massachusetts, for not being sufficiently progressive because of past policy positions. But it also misleadingly claims that Moulton, a critic of U.S. Immigration and Customs Enforcement, thanked ICE as they were terrorizing our communities and then killed citizens. The post An Attack Over ICE in the Massachusetts Democratic Senate Race appeared first on FactCheck.org .",-0.06666666666666667,negative,unknown,unknown,
fact_check,Snopes,"""I had James Comey arrested. That's the kind of power you have when you're President,"" the fabricated post read.","Sat, 02 May 2026 13:00:00 +0000",0,"Trump post saying he had Comey 'arrested,' threatening Kimmel is fake. Here's proof",,"I had James Comey arrested. That's the kind of power you have when you're President, the fabricated post read.",0.3,positive,unknown,unknown,
fact_check,Snopes,Social media users shared a genuine July 2025 quote from the pontiff but omitted some context.,"Fri, 01 May 2026 23:36:00 +0000",0,Did Pope Leo XIV say he'd 'probably' cheer for Peru over US in FIFA World Cup?,,Social media users shared a genuine July 2025 quote from the pontiff but omitted some context.,0.21666666666666667,positive,unknown,unknown,
fact_check,Snopes,The comedian has his own comedy club in Vegas. It's not at the MGM Grand.,"Fri, 01 May 2026 22:50:00 +0000",0,"Did MGM Grand cancel Jimmy Kimmel residency after Trump called for boycott? No, it never existed",,The comedian has his own comedy club in Vegas. It's not at the MGM Grand.,0.55,positive,unknown,unknown,
fact_check,Snopes,"Trump appointed Todd Blanche, his former defense attorney, as acting attorney general in April 2026.","Fri, 01 May 2026 18:00:00 +0000",0,Posts claim Trump appointed Ghislaine Maxwell's former defense attorney as acting AG. Here's the real story,,"Trump appointed Todd Blanche, his former defense attorney, as acting attorney general in April 2026.",0.016666666666666673,neutral,unknown,unknown,
fact_check,Snopes,Then-presidential candidate Donald Trump posted the video in March 2024 during his campaign against then-President Joe Biden.,"Thu, 30 Apr 2026 23:58:00 +0000",0,Trump once posted video with image depicting Biden bound in truck,,Then-presidential candidate Donald Trump posted the video in March 2024 during his campaign against then-President Joe Biden.,0.0,neutral,unknown,unknown,
fact_check,Snopes,Social media users claimed the picture proved the Trump administration staged the shooting.,"Fri, 01 May 2026 00:15:00 +0000",0,Does photo show Trump standing behind curtain after White House correspondents' dinner shooting?,,Social media users claimed the picture proved the Trump administration staged the shooting.,0.03333333333333333,neutral,unknown,unknown,
fact_check,Snopes,Government officials have justified why the U.S. entered the war in several ways.,"Thu, 30 Apr 2026 23:25:00 +0000",0,"US entered Iran war 'at the request of' Israel, State Department wrote",,Government officials have justified why the U.S. entered the war in several ways.,0.2,positive,unknown,unknown,
fact_check,Snopes,"Posobiec said his 2022 post referenced impeaching, not killing or injuring, former President Joe Biden.","Thu, 30 Apr 2026 18:04:00 +0000",0,Conservative influencer Jack Posobiec's '86 46' post resurfaces after Comey indictment,,"Posobiec said his 2022 post referenced impeaching, not killing or injuring, former President Joe Biden.",0.0,neutral,unknown,unknown,
fact_check,Snopes,"Social media posts claimed the Department of Defense ordered hospitals to replace medicine with ""Quantum Medical Systems.""","Thu, 30 Apr 2026 18:50:00 +0000",0,Did every US hospital receive secret DOD letter suspending pharma contracts? We inspected,,Social media posts claimed the Department of Defense ordered hospitals to replace medicine with Quantum Medical Systems.,0.016666666666666666,neutral,unknown,unknown,
fact_check,Snopes,"The image was from 2019, but there were some Australian flags on a street outside of the White House a few days before Charles' arrival.","Thu, 30 Apr 2026 16:16:00 +0000",0,Does photo prove Trump admin displayed Australian flag on White House office building for King Charles III visit?,,"The image was from 2019, but there were some Australian flags on a street outside of the White House a few days before Charles' arrival.",-0.05,neutral,unknown,unknown,
fact_check,Snopes,Just because a person is on Minnesota's registration system does not mean they are listed among the state's eligible voters.,"Thu, 30 Apr 2026 15:00:00 +0000",0,Did Minnesota Senate Democrats oppose removing dead people from voter rolls? Here's the real story,,Just because a person is on Minnesota's registration system does not mean they are listed among the state's eligible voters.,0.15625,positive,unknown,unknown,
fact_check,Snopes,"The White House and the State Department said it was a ""limited edition.""","Wed, 29 Apr 2026 21:07:00 +0000",0,What to know about new US passport design with Trump portrait,,The White House and the State Department said it was a limited edition.,-0.03571428571428571,neutral,unknown,unknown,
fact_check,Snopes,A federal law meant to go into effect in 2027 will require automakers to install technology aimed at preventing drunken driving.,"Thu, 30 Apr 2026 13:00:00 +0000",0,Contextualizing claims all new cars sold in US will include mandatory surveillance technology by 2027,,A federal law meant to go into effect in 2027 will require automakers to install technology aimed at preventing drunken driving.,0.0,neutral,unknown,unknown,
fact_check,Snopes,"The footage actually shows a years-old video from another continent, said to depict one of the most polluted rivers in the world.","Thu, 30 Apr 2026 11:00:00 +0000",0,Does video show major water pollution in India?,,"The footage actually shows a years-old video from another continent, said to depict one of the most polluted rivers in the world.",0.25,positive,unknown,unknown,
fact_check,Snopes,Prosecutors say the shooting suspect took a photo of himself in a hotel mirror before he tried to assassinate U.S. President Donald Trump.,"Thu, 30 Apr 2026 10:00:00 +0000",0,Selfie shows suspected White House correspondents' dinner gunman shortly before shooting,,Prosecutors say the shooting suspect took a photo of himself in a hotel mirror before he tried to assassinate U.S. President Donald Trump.,0.0,neutral,unknown,unknown,
fact_check,Snopes,"The president had choice words for O'Donnell during an appearance on ""60 Minutes,"" but a screenshot of an alleged post from Trump was fake.","Wed, 29 Apr 2026 22:19:00 +0000",0,No evidence Trump called Norah O'Donnell 'Nora O'Dumble' in social media post,,"The president had choice words for O'Donnell during an appearance on 60 Minutes, but a screenshot of an alleged post from Trump was fake.",-0.3,negative,unknown,unknown,
fact_check,Snopes,A screenshot of a purported X post by the president contains an incendiary statement against Pope Leo XIV.,"Thu, 16 Apr 2026 20:03:00 +0000",0,"Did Trump call Obama 'liberal dog,' order investigation into Catholic Church? Don't be fooled",,A screenshot of a purported X post by the president contains an incendiary statement against Pope Leo XIV.,0.0,neutral,unknown,unknown,
fact_check,Snopes,Changing a department or agency's name requires the approval of Congress.,"Wed, 29 Apr 2026 21:13:00 +0000",0,Did Trump endorse changing ICE's name to 'NICE'?,,Changing a department or agency's name requires the approval of Congress.,0.0,neutral,unknown,unknown,
fact_check,Snopes,A 2025 verbal gaffe Omar made resurfaced in April 2026. Many posts sharing the footage omitted key context.,"Wed, 29 Apr 2026 19:30:00 +0000",0,Video shows Ilhan Omar misreading 'World War II' as 'World War 11.' Here's the full story,,A 2025 verbal gaffe Omar made resurfaced in April 2026. Many posts sharing the footage omitted key context.,0.25,positive,unknown,unknown,
fact_check,Snopes,King Charles III made a state visit to the U.S. in late April 2026.,"Wed, 29 Apr 2026 18:23:00 +0000",0,"White House posted photo of Trump, King Charles III with 'TWO KINGS' caption",,King Charles III made a state visit to the U.S. in late April 2026.,-0.3,negative,unknown,unknown,
news,Advocate.com,"The debate over how The New York Times covers transgender
 people is intensifying again, this time around a basic journalistic question: Who gets quoted when stories are about them?
A new analysis … [+4896 chars]",2026-05-01T19:06:32Z,0,,,"The debate over how The New York Times covers transgender people is intensifying again, this time around a basic journalistic question Who gets quoted when stories are about them? A new analysis 4896 chars",0.0909090909090909,positive,leans left,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+898 chars]",2026-05-01T18:32:15Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 898 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+898 chars]",2026-05-01T18:32:01Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 898 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+898 chars]",2026-05-01T18:30:32Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 898 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+898 chars]",2026-05-01T18:29:30Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 898 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+898 chars]",2026-05-01T18:27:52Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 898 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,The Times of India,"<ul><li>News</li>
<li>India News</li>
<li>Ladakh sets in motion process for preparing first ever 'Master Plan' for UT</li></ul>
Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO San… [+1029 chars]",2026-05-01T18:23:20Z,0,,,ul li News li li India News li li Ladakh sets in motion process for preparing first ever 'Master Plan' for UT li ul Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO San 1029 chars,0.14583333333333334,positive,center,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
'They Expect A Man!': Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor… [+1179 chars]",2026-05-01T18:14:00Z,0,,,Follow Us On Social Media 'They Expect A Man!' Paisabazaar CEO Santosh Agarwal On Flipping Gender Bias In Fintech'You Get A Woman Discount?' Paisabazaar CEO On Navigating Male-Dominated Fintech Wor 1179 chars,0.041666666666666664,neutral,center,unknown,2026-05-01
news,Fortune,"Jerome Powells continued presence on the Federal Reserves board of governors after his term as chairman ends might be awkward for his replacement, but could also be a big favor for Kevin Warsh.On Wed… [+5638 chars]",2026-05-01T14:51:55Z,0,,,"Jerome Powells continued presence on the Federal Reserves board of governors after his term as chairman ends might be awkward for his replacement, but could also be a big favor for Kevin Warsh.On Wed 5638 chars",-0.3,negative,center,unknown,2026-05-01
news,Fair Observer,"Within minutes of the shots fired near the security checkpoint at the White House Correspondents Association (WHCD) dinner on April 25, social media had already delivered its verdict: STAGED. Never m… [+12596 chars]",2026-05-01T13:54:49Z,0,,,"Within minutes of the shots fired near the security checkpoint at the White House Correspondents Association WHCD dinner on April 25, social media had already delivered its verdict STAGED. Never m 12596 chars",0.044444444444444446,neutral,center,unknown,2026-05-01
news,Activistpost.com,"Im watching the numbers flicker on the screen — Brent crude at $92, WTI hovering near $97 — and I feel a profound sense of dread. This isnt a market; its a meticulously crafted fiction. We are being … [+10381 chars]",2026-05-01T00:00:00Z,0,,,"Im watching the numbers flicker on the screen Brent crude at 92, WTI hovering near 97 and I feel a profound sense of dread. This isnt a market its a meticulously crafted fiction. We are being 10381 chars",-0.1722222222222222,negative,right,unknown,2026-05-01
news,The Times of India,"Follow Us On Social Media
Trump Explodes Over 86 47 Post, Calls Comey Dirty Cop In Deadly Code Row Trump Explodes Over 86 47 Post, Calls Comey Dirty Cop In Deadly Code Row Trump Explodes Over 86 47 … [+1276 chars]",2026-04-30T19:30:52Z,0,,,"Follow Us On Social Media Trump Explodes Over 86 47 Post, Calls Comey Dirty Cop In Deadly Code Row Trump Explodes Over 86 47 Post, Calls Comey Dirty Cop In Deadly Code Row Trump Explodes Over 86 47 1276 chars",-0.31333333333333335,negative,center,unknown,2026-04-30
news,Memeorandum.com,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.
Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",2026-04-30T17:50:00Z,0,,,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now. Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out 72 chars",0.14285714285714285,positive,unknown,unknown,2026-04-30
news,Al Jazeera English,The United States Supreme Court has voided a key provision of a landmark civil rights law by ruling that the electoral map of Louisiana had been drawn up unconstitutionally to create two Black-majori… [+8985 chars],2026-04-30T13:42:03Z,0,,,The United States Supreme Court has voided a key provision of a landmark civil rights law by ruling that the electoral map of Louisiana had been drawn up unconstitutionally to create two Black-majori 8985 chars,0.0,neutral,leans left,unknown,2026-04-30
news,The Daily Caller,"A convicted criminal with violent intentions attended an irregular Catholic community, and FBI agents turned it into an anti-Catholic witch hunt.
The Trump administration released a report Thursday … [+11405 chars]",2026-04-30T11:31:42Z,0,,,"A convicted criminal with violent intentions attended an irregular Catholic community, and FBI agents turned it into an anti-Catholic witch hunt. The Trump administration released a report Thursday 11405 chars",-0.4000000000000001,negative,right,unknown,2026-04-30
news,Ibtimes.com.au,"PALM BEACH, Fla. — President Donald Trump unleashed a fiery accusation on Truth Social Wednesday, claiming that former FBI Director James Comey used ""86"" — a mob term for ""kill him"" — in a veiled thr… [+5202 chars]",2026-04-30T06:53:35Z,0,,,"PALM BEACH, Fla. President Donald Trump unleashed a fiery accusation on Truth Social Wednesday, claiming that former FBI Director James Comey used 86 a mob term for kill him in a veiled thr 5202 chars",0.016666666666666666,neutral,leans left,unknown,2026-04-30
news,Americanthinker.com,"What kind of a person takes one look at nuns peacefully protesting at a rally and calls for first dibs on imprisoning them?
Only a Marxist commissar -- or a Biden administration official from the Ja… [+4416 chars]",2026-04-30T04:00:00Z,0,,,What kind of a person takes one look at nuns peacefully protesting at a rally and calls for first dibs on imprisoning them? Only a Marxist commissar -- or a Biden administration official from the Ja 4416 chars,0.275,positive,right,unknown,2026-04-30
news,Freerepublic.com,"Skip to comments.
Obama - Todays Supreme Court decision effectively guts a key pillar of the Voting Rights Act, freeing state legislatures to gerrymander legislative districts to systematically dilu… [+6181 chars]",2026-04-29T21:44:09Z,0,,,"Skip to comments. Obama - Todays Supreme Court decision effectively guts a key pillar of the Voting Rights Act, freeing state legislatures to gerrymander legislative districts to systematically dilu 6181 chars",0.3,positive,right,unknown,2026-04-29
news,Fortune,"The Supreme Court on Wednesday wrestled with the Trump administrations push to end legal protections for migrants fleeing war and natural disaster, hearing arguments that offer the latest test of how… [+5378 chars]",2026-04-29T21:06:33Z,0,,,"The Supreme Court on Wednesday wrestled with the Trump administrations push to end legal protections for migrants fleeing war and natural disaster, hearing arguments that offer the latest test of how 5378 chars",0.26666666666666666,positive,center,unknown,2026-04-29
news,Mother Jones,Newly appointed Justice Department counselor Joe diGenova (third from the left) with Miami US attorney Jason Reding Quiñones (center) during his swearing-in ceremony on Monday. US Department of Justi… [+10696 chars],2026-04-29T16:30:52Z,0,,,Newly appointed Justice Department counselor Joe diGenova third from the left with Miami US attorney Jason Reding Qui ones center during his swearing-in ceremony on Monday. US Department of Justi 10696 chars,0.009090909090909087,neutral,left,unknown,2026-04-29
news,BusinessLine,"<li></li>
April 29, 2026 15:57This live blog is closed
To read more, visit businessline
<li></li>
April 29, 2026 15:54MAS Financial Services reported standalone net profit for the quarter ended M… [+74929 chars]",2026-04-29T10:32:50Z,0,,,"li li April 29, 2026 15 57This live blog is closed To read more, visit businessline li li April 29, 2026 15 54MAS Financial Services reported standalone net profit for the quarter ended M 74929 chars",0.10727272727272727,positive,center,unknown,2026-04-29
news,Ibtimes.com.au,"NEW YORK — ABC is standing firmly by Jimmy Kimmel and has no plans to remove the longtime host of ""Jimmy Kimmel Live!"" despite sharp criticism from former First Lady Melania Trump, according to multi… [+6336 chars]",2026-04-29T10:23:53Z,0,,,"NEW YORK ABC is standing firmly by Jimmy Kimmel and has no plans to remove the longtime host of Jimmy Kimmel Live! despite sharp criticism from former First Lady Melania Trump, according to multi 6336 chars",0.03863636363636363,neutral,leans left,unknown,2026-04-29
news,Wattsupwiththat.com,"From the DAILY SCEPTIC
by Chris Morrison
Two years ago, the Daily Sceptic shocked the climate science world by revealing that the UK Met Office was inflating recent warming by deliberately collecti… [+6753 chars]",2026-04-29T09:00:00Z,0,,,"From the DAILY SCEPTIC by Chris Morrison Two years ago, the Daily Sceptic shocked the climate science world by revealing that the UK Met Office was inflating recent warming by deliberately collecti 6753 chars",-0.175,negative,right,unknown,2026-04-29
news,CNN,"As the Trump administration pressures ABC to fire Jimmy Kimmel, the Trump-aligned FCC is planning to challenge the networks station licenses, setting up a legal battle with ABCs parent company Disney… [+3297 chars]",2026-04-28T16:32:57Z,0,,,"As the Trump administration pressures ABC to fire Jimmy Kimmel, the Trump-aligned FCC is planning to challenge the networks station licenses, setting up a legal battle with ABCs parent company Disney 3297 chars",0.2,positive,left,unknown,2026-04-28
